customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
31647,Neha Smith,Male,33,Guwahati,Delhi,2024-09-02,Consumer
31648,Priya Singh,Male,49,Guwahati,Manipur,2022-06-23,Consumer
31649,Aditya Taylor,Female,40,Guwahati,Tamil Nadu,2025-05-02,Consumer
31650,Aditi Gupta,Female,36,Bengaluru,Assam,2025-09-14,Small Business
31651,Meera Sharma,Male,66,Bengaluru,Maharashtra,2022-01-27,Consumer
31652,Sara Sharma,Male,18,Guwahati,Karnataka,2024-05-11,Consumer
31653,Vivaan Sharma,Female,31,Imphal,Karnataka,2024-11-05,Consumer
31654,Priya Gupta,Male,45,Pune,Maharashtra,2023-06-21,Small Business
31655,Meera Roy,Female,32,Delhi,Manipur,2023-07-02,Consumer
31656,Ananya Smith,Female,40,Guwahati,Maharashtra,2025-11-12,Premium
31657,Kabir Brown,Male,24,Kolkata,Rajasthan,2024-01-25,Consumer
31658,Vikram Das,Male,21,Bengaluru,Assam,2022-04-29,Consumer
31659,Aarav Taylor,Female,28,Delhi,Maharashtra,2024-01-20,Consumer
31660,Isha Brown,Female,20,Pune,Assam,2023-03-02,Premium
31661,Aarav Das,Female,55,Bengaluru,Karnataka,2022-02-28,Consumer
31662,Aditi Mehta,Female,18,Bengaluru,Delhi,2023-05-22,Consumer
31663,Rohan Taylor,Female,64,Hyderabad,Telangana,2022-03-09,Consumer
31664,Priya Mehta,Female,47,Pune,Tamil Nadu,2025-10-23,Consumer
31665,Aditya Gupta,Male,23,Mumbai,Tamil Nadu,2024-10-22,Consumer
31666,Aarav Smith,Male,56,Delhi,Karnataka,2022-08-22,Small Business
31667,Meera Roy,Male,28,Jaipur,Manipur,2025-01-29,Consumer
31668,Aditi Kumar,Female,26,Mumbai,Rajasthan,2022-12-21,Consumer
31669,Meera Gupta,Female,65,Hyderabad,Karnataka,2024-11-28,Small Business
31670,Ananya Gupta,Male,66,Pune,Assam,2024-01-16,Corporate
31671,Kavya Singh,Female,65,Bengaluru,Rajasthan,2025-02-10,Small Business
31672,Rahul Mehta,Female,57,Hyderabad,Tamil Nadu,2025-09-10,Small Business
31673,Vikram Singh,Male,18,Bengaluru,Assam,2024-09-08,Consumer
31674,Aditya Singh,Male,45,Bengaluru,West Bengal,2024-04-14,Corporate
31675,Rohan Sharma,Male,28,Guwahati,Maharashtra,2025-02-21,Corporate
31676,Kabir Patel,Female,44,Kolkata,West Bengal,2025-12-20,Consumer
31677,Ananya Mehta,Female,48,Bengaluru,Karnataka,2023-05-18,Small Business
31678,Isha Taylor,Male,28,Kolkata,Delhi,2024-02-18,Small Business
31679,Aditi Gupta,Female,64,Bengaluru,Tamil Nadu,2023-01-04,Corporate
31680,Isha Wilson,Male,57,Delhi,Rajasthan,2024-04-12,Consumer
31681,Priya Taylor,Male,37,Jaipur,West Bengal,2024-08-14,Consumer
31682,Aarav Gupta,Female,37,Chennai,Karnataka,2023-05-07,Consumer
31683,Neha Wilson,Male,23,Chennai,Delhi,2022-09-28,Corporate
31684,Ananya Kumar,Male,56,Jaipur,Tamil Nadu,2025-06-13,Consumer
31685,Vivaan Patel,Female,21,Guwahati,Telangana,2023-02-03,Consumer
31686,Aditi Sharma,Male,55,Guwahati,Maharashtra,2023-02-18,Consumer
31687,Vikram Sharma,Male,47,Chennai,West Bengal,2022-05-16,Consumer
31688,Ananya Patel,Male,69,Pune,Delhi,2024-08-22,Premium
31689,Priya Brown,Male,55,Imphal,Telangana,2022-12-23,Consumer
31690,Isha Sharma,Female,51,Bengaluru,Tamil Nadu,2025-05-28,Consumer
31691,Isha Brown,Male,66,Guwahati,Delhi,2024-05-14,Consumer
31692,Meera Sharma,Female,61,Delhi,Telangana,2023-08-09,Consumer
31693,Sara Singh,Female,31,Imphal,Delhi,2024-09-02,Consumer
31694,Neha Kumar,Female,69,Hyderabad,Maharashtra,2022-08-05,Consumer
31695,Priya Smith,Male,47,Chennai,Telangana,2024-06-12,Consumer
31696,Rohan Taylor,Male,43,Hyderabad,Assam,2024-09-14,Consumer
31697,Aditi Roy,Female,44,Pune,Manipur,2023-10-18,Consumer
31698,Vikram Brown,Female,65,Bengaluru,Rajasthan,2023-11-02,Small Business
31699,Neha Mehta,Female,43,Hyderabad,Delhi,2024-07-21,Small Business
31700,Rahul Sharma,Female,34,Imphal,Telangana,2025-01-26,Consumer
31701,Meera Sharma,Female,31,Pune,Karnataka,2024-09-30,Small Business
31702,Rohan Kumar,Male,48,Pune,Telangana,2023-03-19,Consumer
31703,Aarav Das,Female,30,Guwahati,Telangana,2023-09-04,Corporate
31704,Kavya Singh,Male,46,Kolkata,Delhi,2023-06-09,Small Business
31705,Rahul Das,Female,64,Imphal,Rajasthan,2023-12-13,Small Business
31706,Vikram Wilson,Female,38,Pune,Tamil Nadu,2025-10-18,Consumer
31707,Aditya Singh,Female,21,Jaipur,Karnataka,2022-07-30,Consumer
31708,Aarav Sharma,Female,61,Delhi,West Bengal,2024-04-08,Small Business
31709,Rahul Mehta,Female,28,Bengaluru,Maharashtra,2022-04-12,Premium
31710,Neha Brown,Female,61,Hyderabad,Telangana,2024-07-04,Consumer
31711,Meera Sharma,Male,35,Kolkata,Assam,2024-11-08,Consumer
31712,Arjun Smith,Female,35,Chennai,Karnataka,2024-01-12,Consumer
31713,Vivaan Kumar,Male,62,Imphal,Assam,2023-02-04,Consumer
31714,Neha Smith,Male,31,Jaipur,Telangana,2025-06-24,Consumer
31715,Aditi Smith,Female,28,Jaipur,Delhi,2025-01-13,Consumer
31716,Meera Mehta,Male,20,Kolkata,Maharashtra,2022-05-18,Corporate
31717,Aditya Singh,Female,21,Kolkata,Assam,2023-05-30,Consumer
31718,Vikram Wilson,Male,23,Delhi,Delhi,2023-01-15,Small Business
31719,Kabir Mehta,Female,48,Pune,Telangana,2022-05-08,Corporate
31720,Kavya Kumar,Female,43,Delhi,Delhi,2023-11-29,Consumer
31721,Ananya Roy,Female,25,Jaipur,Rajasthan,2025-02-13,Premium
31722,Aditi Das,Female,51,Imphal,West Bengal,2023-05-08,Consumer
31723,Vivaan Das,Male,43,Kolkata,Tamil Nadu,2024-06-20,Consumer
31724,Kavya Taylor,Male,56,Imphal,Assam,2023-01-04,Corporate
31725,Meera Roy,Female,66,Chennai,Manipur,2023-05-19,Consumer
31726,Ananya Roy,Male,57,Chennai,Telangana,2024-08-13,Consumer
31727,Vivaan Roy,Female,37,Pune,Telangana,2022-10-05,Small Business
31728,Priya Singh,Male,36,Chennai,Manipur,2024-07-04,Small Business
31729,Priya Brown,Male,20,Jaipur,Maharashtra,2024-01-27,Small Business
31730,Arjun Das,Female,67,Chennai,Manipur,2023-04-02,Premium
31731,Isha Das,Male,67,Kolkata,Karnataka,2024-03-14,Corporate
31732,Vivaan Gupta,Female,22,Imphal,Rajasthan,2024-06-23,Consumer
31733,Meera Kumar,Male,67,Delhi,Karnataka,2025-01-24,Premium
31734,Aditi Das,Female,61,Jaipur,West Bengal,2024-01-29,Consumer
31735,Neha Das,Female,59,Kolkata,West Bengal,2022-08-28,Small Business
31736,Vikram Wilson,Female,34,Mumbai,Tamil Nadu,2024-08-11,Consumer
31737,Kavya Roy,Male,46,Bengaluru,Maharashtra,2024-03-27,Corporate
31738,Meera Sharma,Female,63,Pune,Delhi,2023-04-25,Consumer
31739,Sara Kumar,Female,18,Chennai,Rajasthan,2022-12-24,Corporate
31740,Priya Das,Female,58,Guwahati,Manipur,2022-12-28,Premium
31741,Rahul Sharma,Female,43,Bengaluru,Delhi,2025-12-13,Corporate
31742,Kavya Das,Male,29,Bengaluru,Maharashtra,2022-06-10,Consumer
31743,Meera Singh,Female,32,Mumbai,West Bengal,2022-05-08,Consumer
31744,Vivaan Kumar,Male,30,Imphal,Rajasthan,2025-10-07,Consumer
31745,Isha Brown,Female,35,Mumbai,Rajasthan,2024-12-15,Consumer
31746,Kavya Das,Female,37,Jaipur,Maharashtra,2025-03-17,Small Business
31747,Neha Mehta,Female,20,Chennai,Assam,2025-02-28,Premium
31748,Rohan Singh,Female,51,Pune,Assam,2023-09-08,Small Business
31749,Arjun Patel,Female,53,Mumbai,Telangana,2024-05-23,Small Business
31750,Vivaan Patel,Male,61,Guwahati,Tamil Nadu,2024-03-14,Corporate
31751,Ananya Gupta,Female,62,Bengaluru,Delhi,2022-12-09,Premium
31752,Ananya Mehta,Male,46,Mumbai,Maharashtra,2023-07-22,Consumer
31753,Sara Das,Female,65,Jaipur,Karnataka,2024-07-16,Small Business
31754,Priya Gupta,Female,41,Chennai,Karnataka,2023-11-28,Consumer
31755,Vikram Patel,Female,28,Jaipur,Manipur,2024-02-10,Small Business
31756,Vivaan Wilson,Male,67,Guwahati,Manipur,2024-10-20,Consumer
31757,Neha Brown,Female,22,Hyderabad,Rajasthan,2023-01-15,Corporate
31758,Kabir Brown,Female,49,Kolkata,Assam,2022-09-06,Consumer
31759,Kabir Kumar,Female,20,Chennai,Assam,2023-02-12,Corporate
31760,Meera Patel,Other,20,Kolkata,Rajasthan,2023-11-28,Consumer
31761,Meera Smith,Female,51,Mumbai,Manipur,2022-05-23,Consumer
31762,Ananya Brown,Male,57,Bengaluru,Manipur,2022-02-17,Consumer
31763,Meera Patel,Male,45,Kolkata,Manipur,2024-07-25,Small Business
31764,Aarav Patel,Male,43,Jaipur,Rajasthan,2025-04-23,Consumer
31765,Ananya Das,Female,48,Delhi,Delhi,2024-03-10,Consumer
31766,Kavya Singh,Female,28,Jaipur,Karnataka,2025-06-28,Premium
31767,Vivaan Brown,Male,20,Delhi,Maharashtra,2023-10-14,Corporate
31768,Arjun Brown,Female,46,Chennai,Maharashtra,2022-10-18,Small Business
31769,Aditya Smith,Male,65,Chennai,Tamil Nadu,2025-12-04,Small Business
31770,Isha Roy,Female,48,Pune,Assam,2024-03-20,Small Business
31771,Kabir Gupta,Male,56,Pune,Tamil Nadu,2024-09-23,Corporate
31772,Vikram Kumar,Female,66,Pune,Manipur,2024-12-06,Consumer
31773,Neha Sharma,Male,18,Guwahati,Telangana,2024-01-04,Small Business
31774,Vivaan Mehta,Male,41,Kolkata,Telangana,2023-10-03,Consumer
31775,Aarav Das,Female,61,Hyderabad,Manipur,2023-08-08,Small Business
31776,Kavya Singh,Female,69,Mumbai,Assam,2025-03-20,Corporate
31777,Priya Smith,Female,38,Mumbai,Assam,2025-04-25,Small Business
31778,Vivaan Gupta,Male,64,Pune,West Bengal,2022-12-04,Corporate
31779,Priya Smith,Male,19,Mumbai,Tamil Nadu,2024-08-19,Consumer
31780,Rohan Taylor,Female,59,Kolkata,Delhi,2025-11-21,Consumer
31781,Sara Kumar,Female,30,Bengaluru,Karnataka,2023-07-21,Consumer
31782,Aditya Roy,Male,36,Bengaluru,Rajasthan,2025-01-06,Consumer
31783,Aditi Brown,Female,65,Delhi,Delhi,2022-09-17,Consumer
31784,Vikram Smith,Female,28,Bengaluru,Manipur,2023-12-22,Small Business
31785,Isha Gupta,Male,56,Chennai,Karnataka,2025-09-24,Premium
31786,Neha Roy,Male,22,Jaipur,West Bengal,2024-01-08,Premium
31787,Aditya Mehta,Female,23,Imphal,Assam,2024-03-16,Small Business
31788,Neha Gupta,Male,52,Mumbai,Manipur,2023-06-18,Small Business
31789,Sara Singh,Female,61,Pune,Manipur,2025-11-20,Consumer
31790,Vikram Das,Female,23,Hyderabad,West Bengal,2024-04-13,Consumer
31791,Aditya Kumar,Male,39,Guwahati,Assam,2022-12-25,Consumer
31792,Vikram Wilson,Male,21,Jaipur,Delhi,2022-03-18,Consumer
31793,Sara Kumar,Male,58,Mumbai,Assam,2024-09-14,Small Business
31794,Meera Singh,Female,54,Bengaluru,Delhi,2025-12-17,Premium
31795,Vivaan Roy,Male,27,Bengaluru,Maharashtra,2023-02-27,Small Business
31796,Ananya Mehta,Female,35,Mumbai,West Bengal,2025-05-24,Consumer
31797,Neha Sharma,Female,53,Guwahati,West Bengal,2023-11-20,Consumer
31798,Vivaan Sharma,Female,32,Imphal,Karnataka,2022-02-15,Consumer
31799,Aarav Das,Female,44,Guwahati,Assam,2024-12-23,Consumer
31800,Vivaan Roy,Male,51,Jaipur,Rajasthan,2025-07-17,Consumer
31801,Arjun Smith,Male,46,Hyderabad,West Bengal,2025-05-26,Consumer
31802,Isha Das,Female,18,Chennai,Manipur,2023-04-25,Consumer
31803,Sara Patel,Female,47,Kolkata,Assam,2023-02-02,Consumer
31804,Arjun Kumar,Male,56,Mumbai,Karnataka,2023-01-31,Premium
31805,Isha Sharma,Female,31,Imphal,Tamil Nadu,2022-01-03,Consumer
31806,Kavya Patel,Female,57,Kolkata,Rajasthan,2025-10-22,Consumer
31807,Aditi Roy,Male,27,Pune,Tamil Nadu,2024-12-05,Consumer
31808,Neha Sharma,Male,38,Delhi,Telangana,2023-08-23,Consumer
31809,Aditi Smith,Female,21,Hyderabad,Assam,2023-08-09,Corporate
31810,Arjun Kumar,Male,38,Delhi,Tamil Nadu,2023-01-27,Small Business
31811,Vivaan Patel,Female,39,Pune,Maharashtra,2025-03-21,Small Business
31812,Isha Gupta,Female,20,Jaipur,Tamil Nadu,2022-03-17,Small Business
31813,Ananya Das,Female,32,Mumbai,Maharashtra,2022-02-20,Consumer
31814,Kabir Taylor,Female,44,Jaipur,Rajasthan,2023-02-17,Small Business
31815,Vikram Brown,Female,18,Mumbai,West Bengal,2022-03-11,Consumer
31816,Aarav Wilson,Male,25,Bengaluru,Maharashtra,2022-03-02,Small Business
31817,Kavya Taylor,Male,51,Bengaluru,Delhi,2024-06-28,Corporate
31818,Isha Sharma,Female,25,Pune,Maharashtra,2025-02-06,Consumer
31819,Vikram Gupta,Male,60,Imphal,Telangana,2024-11-08,Consumer
31820,Rahul Roy,Male,57,Bengaluru,Maharashtra,2023-01-12,Consumer
31821,Aarav Kumar,Female,34,Delhi,Maharashtra,2025-09-10,Consumer
31822,Vivaan Patel,Female,43,Chennai,West Bengal,2024-05-19,Premium
31823,Ananya Brown,Male,44,Chennai,Delhi,2024-03-24,Consumer
31824,Ananya Das,Female,18,Hyderabad,Manipur,2022-07-30,Consumer
31825,Kavya Taylor,Female,49,Hyderabad,Tamil Nadu,2023-01-09,Consumer
31826,Kabir Patel,Other,59,Bengaluru,Maharashtra,2025-12-02,Consumer
31827,Aarav Sharma,Male,36,Chennai,Delhi,2024-06-18,Premium
31828,Neha Wilson,Male,67,Bengaluru,Maharashtra,2022-09-15,Consumer
31829,Vivaan Kumar,Male,25,Kolkata,Karnataka,2024-05-12,Consumer
31830,Ananya Singh,Male,61,Bengaluru,Assam,2024-03-03,Consumer
31831,Kavya Smith,Female,21,Delhi,Delhi,2023-12-12,Consumer
31832,Isha Smith,Female,56,Bengaluru,Karnataka,2022-12-06,Premium
31833,Kabir Wilson,Female,39,Guwahati,Maharashtra,2022-12-10,Premium
31834,Isha Smith,Female,53,Hyderabad,Delhi,2025-01-19,Consumer
31835,Rohan Smith,Female,49,Chennai,Maharashtra,2024-11-01,Consumer
31836,Aarav Singh,Male,50,Hyderabad,Karnataka,2024-11-25,Small Business
31837,Rahul Roy,Female,45,Jaipur,Delhi,2023-10-16,Consumer
31838,Aditya Sharma,Male,51,Bengaluru,Maharashtra,2025-05-02,Small Business
31839,Vikram Kumar,Other,49,Kolkata,Telangana,2023-04-06,Consumer
31840,Arjun Taylor,Female,54,Mumbai,Telangana,2022-11-30,Consumer
31841,Aditya Das,Male,22,Pune,Telangana,2022-01-27,Corporate
31842,Rohan Taylor,Male,41,Kolkata,West Bengal,2025-11-22,Corporate
31843,Kavya Patel,Male,38,Chennai,Delhi,2025-03-27,Consumer
31844,Priya Sharma,Male,28,Kolkata,Maharashtra,2024-06-29,Small Business
31845,Vikram Roy,Other,59,Mumbai,Rajasthan,2023-02-14,Consumer
31846,Kabir Singh,Female,58,Kolkata,Tamil Nadu,2024-03-08,Small Business
31847,Priya Roy,Other,53,Delhi,Karnataka,2023-06-11,Consumer
31848,Rahul Smith,Male,52,Mumbai,Assam,2024-12-25,Small Business
31849,Neha Patel,Male,46,Pune,Tamil Nadu,2025-06-27,Small Business
31850,Neha Mehta,Female,58,Pune,Maharashtra,2023-11-15,Consumer
31851,Ananya Smith,Female,26,Mumbai,Assam,2023-11-10,Consumer
31852,Vivaan Taylor,Female,39,Kolkata,Assam,2022-10-14,Small Business
31853,Kabir Mehta,Female,22,Jaipur,Telangana,2023-02-17,Small Business
31854,Isha Smith,Female,58,Pune,Karnataka,2022-11-20,Small Business
31855,Aditya Gupta,Male,36,Pune,Manipur,2023-11-08,Consumer
31856,Vikram Das,Male,19,Guwahati,West Bengal,2022-08-28,Corporate
31857,Meera Roy,Male,35,Mumbai,Karnataka,2023-08-04,Consumer
31858,Sara Wilson,Female,64,Hyderabad,Telangana,2022-12-01,Consumer
31859,Sara Gupta,Male,55,Imphal,Delhi,2022-01-18,Consumer
31860,Vikram Patel,Female,25,Jaipur,Tamil Nadu,2022-04-09,Small Business
31861,Meera Singh,Female,58,Mumbai,Delhi,2023-12-02,Consumer
31862,Ananya Gupta,Male,56,Bengaluru,Karnataka,2023-02-24,Consumer
31863,Priya Singh,Male,63,Delhi,Rajasthan,2025-07-02,Consumer
31864,Rahul Taylor,Male,30,Bengaluru,Manipur,2023-01-04,Consumer
31865,Ananya Smith,Male,25,Kolkata,Rajasthan,2025-12-27,Premium
31866,Rohan Wilson,Female,19,Guwahati,Karnataka,2022-03-31,Consumer
31867,Aditya Sharma,Female,66,Pune,Telangana,2023-11-15,Small Business
31868,Neha Wilson,Female,26,Bengaluru,Telangana,2025-06-17,Small Business
31869,Aarav Brown,Female,60,Delhi,Manipur,2024-10-03,Small Business
31870,Vikram Das,Female,22,Delhi,Assam,2023-07-21,Consumer
31871,Kabir Patel,Other,65,Imphal,Assam,2023-07-05,Consumer
31872,Aditya Mehta,Female,18,Hyderabad,Rajasthan,2022-09-14,Small Business
31873,Sara Kumar,Male,42,Kolkata,Maharashtra,2025-06-20,Consumer
31874,Rahul Brown,Female,58,Delhi,Maharashtra,2022-06-26,Small Business
31875,Arjun Sharma,Female,63,Chennai,Rajasthan,2025-02-16,Consumer
31876,Rahul Taylor,Male,63,Guwahati,Tamil Nadu,2023-04-02,Consumer
31877,Aarav Roy,Male,42,Imphal,Maharashtra,2024-01-03,Consumer
31878,Ananya Das,Male,35,Hyderabad,Assam,2025-02-12,Consumer
31879,Isha Das,Male,30,Hyderabad,Tamil Nadu,2025-04-14,Premium
31880,Ananya Singh,Female,25,Bengaluru,Karnataka,2023-08-19,Consumer
31881,Isha Patel,Male,31,Mumbai,Manipur,2022-01-22,Premium
31882,Aarav Gupta,Female,63,Guwahati,Maharashtra,2023-03-12,Consumer
31883,Vikram Kumar,Male,41,Kolkata,Manipur,2025-12-27,Premium
31884,Sara Patel,Female,24,Pune,Karnataka,2025-10-03,Consumer
31885,Aditya Das,Male,46,Mumbai,Assam,2025-10-09,Corporate
31886,Priya Patel,Female,58,Bengaluru,Karnataka,2022-01-22,Small Business
31887,Vikram Sharma,Male,29,Guwahati,Maharashtra,2023-12-19,Consumer
31888,Ananya Taylor,Male,53,Mumbai,Assam,2022-10-19,Consumer
31889,Priya Kumar,Male,51,Imphal,Rajasthan,2022-09-11,Corporate
31890,Vikram Wilson,Other,56,Chennai,Telangana,2023-03-19,Consumer
31891,Aditi Wilson,Male,26,Pune,Delhi,2022-12-20,Consumer
31892,Vivaan Mehta,Male,25,Mumbai,Rajasthan,2024-12-13,Consumer
31893,Rohan Singh,Male,45,Jaipur,Maharashtra,2023-10-26,Small Business
31894,Kabir Brown,Female,40,Bengaluru,Maharashtra,2022-03-11,Small Business
31895,Kabir Taylor,Male,69,Kolkata,West Bengal,2024-09-25,Premium
31896,Rohan Gupta,Female,25,Kolkata,Delhi,2023-11-27,Corporate
31897,Meera Roy,Male,18,Guwahati,West Bengal,2025-10-28,Consumer
31898,Meera Brown,Male,43,Chennai,Assam,2022-08-28,Corporate
31899,Sara Brown,Male,25,Chennai,Manipur,2022-03-17,Consumer
31900,Priya Brown,Female,44,Hyderabad,Manipur,2025-04-23,Consumer
31901,Kavya Sharma,Female,24,Hyderabad,Assam,2022-11-05,Consumer
31902,Kabir Wilson,Female,23,Bengaluru,Telangana,2025-12-21,Corporate
31903,Ananya Gupta,Female,54,Guwahati,Karnataka,2024-09-30,Corporate
31904,Arjun Singh,Male,23,Bengaluru,Tamil Nadu,2025-09-10,Corporate
31905,Kavya Das,Female,18,Mumbai,Tamil Nadu,2025-06-13,Consumer
31906,Aarav Gupta,Male,22,Pune,Tamil Nadu,2022-09-19,Premium
31907,Kavya Roy,Male,69,Delhi,Maharashtra,2022-07-22,Small Business
31908,Aditya Kumar,Male,47,Bengaluru,Rajasthan,2024-05-13,Consumer
31909,Kavya Mehta,Female,68,Chennai,Assam,2022-11-18,Consumer
31910,Meera Gupta,Male,63,Imphal,Maharashtra,2022-09-09,Corporate
31911,Aditi Wilson,Male,69,Jaipur,Karnataka,2023-05-20,Corporate
31912,Sara Sharma,Female,23,Bengaluru,Karnataka,2023-12-22,Consumer
31913,Neha Brown,Female,45,Guwahati,Assam,2025-03-29,Small Business
31914,Isha Patel,Male,25,Kolkata,West Bengal,2025-11-25,Consumer
31915,Aditya Taylor,Female,31,Chennai,Assam,2022-03-20,Consumer
31916,Aditi Patel,Female,35,Guwahati,West Bengal,2024-11-10,Consumer
31917,Rohan Patel,Male,36,Imphal,Karnataka,2024-12-22,Consumer
31918,Ananya Kumar,Male,20,Hyderabad,Telangana,2025-10-04,Corporate
31919,Aarav Mehta,Female,69,Bengaluru,Rajasthan,2022-05-14,Consumer
31920,Rohan Gupta,Female,50,Guwahati,Tamil Nadu,2022-07-08,Consumer
31921,Neha Brown,Female,56,Imphal,Delhi,2023-07-22,Small Business
31922,Vikram Gupta,Female,65,Imphal,Delhi,2024-02-04,Consumer
31923,Sara Gupta,Female,68,Jaipur,Manipur,2024-08-13,Consumer
31924,Vivaan Patel,Female,41,Guwahati,Telangana,2025-10-04,Small Business
31925,Vikram Kumar,Female,62,Chennai,West Bengal,2022-11-09,Consumer
31926,Aditi Taylor,Female,54,Guwahati,Telangana,2024-01-31,Corporate
31927,Rohan Singh,Male,50,Mumbai,Delhi,2024-03-26,Consumer
31928,Sara Singh,Female,22,Imphal,Delhi,2025-08-29,Consumer
31929,Meera Singh,Female,60,Kolkata,Karnataka,2024-12-05,Corporate
31930,Rahul Patel,Male,22,Delhi,Tamil Nadu,2022-09-20,Small Business
31931,Aditya Wilson,Female,18,Chennai,Assam,2023-04-23,Corporate
31932,Sara Gupta,Male,19,Jaipur,Delhi,2022-07-13,Small Business
31933,Isha Gupta,Male,21,Hyderabad,Maharashtra,2024-09-27,Consumer
31934,Aditya Mehta,Female,45,Delhi,Maharashtra,2024-01-17,Consumer
31935,Kabir Roy,Female,29,Mumbai,West Bengal,2022-10-19,Consumer
31936,Vikram Mehta,Female,32,Chennai,Tamil Nadu,2025-11-25,Consumer
31937,Vikram Taylor,Male,57,Guwahati,Maharashtra,2023-12-23,Consumer
31938,Neha Brown,Female,56,Hyderabad,Karnataka,2024-08-17,Corporate
31939,Vikram Roy,Male,26,Kolkata,Assam,2024-07-29,Consumer
31940,Aarav Sharma,Female,35,Jaipur,Maharashtra,2025-10-31,Small Business
31941,Aditya Patel,Male,61,Kolkata,Delhi,2025-12-18,Small Business
31942,Meera Gupta,Female,39,Pune,Telangana,2023-10-09,Consumer
31943,Kavya Das,Female,42,Hyderabad,Manipur,2023-08-30,Consumer
31944,Isha Mehta,Female,28,Imphal,West Bengal,2025-03-04,Corporate
31945,Neha Mehta,Male,37,Imphal,Rajasthan,2025-06-13,Corporate
31946,Ananya Sharma,Female,28,Delhi,Rajasthan,2023-03-08,Small Business
31947,Sara Smith,Male,48,Kolkata,Delhi,2024-09-20,Premium
31948,Sara Taylor,Male,36,Kolkata,Telangana,2022-08-29,Corporate
31949,Vivaan Kumar,Female,67,Hyderabad,Maharashtra,2023-04-24,Small Business
31950,Kabir Taylor,Male,33,Delhi,Karnataka,2025-01-24,Small Business
31951,Ananya Wilson,Female,65,Jaipur,Delhi,2025-01-06,Small Business
31952,Aditi Brown,Male,24,Mumbai,Telangana,2022-01-08,Corporate
31953,Arjun Kumar,Male,27,Mumbai,Delhi,2025-03-24,Consumer
31954,Sara Sharma,Male,44,Hyderabad,Tamil Nadu,2025-05-11,Consumer
31955,Aditi Das,Female,21,Guwahati,Assam,2025-11-13,Premium
31956,Aditi Mehta,Female,46,Kolkata,Delhi,2025-02-15,Small Business
31957,Ananya Roy,Male,25,Imphal,Maharashtra,2024-01-04,Consumer
31958,Kabir Taylor,Female,55,Chennai,Karnataka,2022-08-18,Small Business
31959,Isha Mehta,Male,52,Guwahati,Tamil Nadu,2023-09-13,Corporate
31960,Ananya Gupta,Male,63,Jaipur,Tamil Nadu,2023-06-04,Corporate
31961,Aditi Taylor,Male,52,Kolkata,Karnataka,2023-12-29,Consumer
31962,Ananya Singh,Male,44,Jaipur,Manipur,2023-07-05,Consumer
31963,Rahul Taylor,Male,20,Guwahati,Assam,2022-10-03,Consumer
31964,Kabir Gupta,Male,34,Bengaluru,Assam,2022-06-30,Small Business
31965,Aditya Gupta,Female,49,Kolkata,Telangana,2024-01-22,Premium
31966,Kabir Patel,Female,38,Chennai,Tamil Nadu,2025-01-12,Small Business
31967,Aditi Taylor,Female,55,Chennai,Manipur,2023-03-02,Consumer
31968,Ananya Roy,Male,54,Imphal,West Bengal,2025-12-24,Premium
31969,Priya Smith,Male,64,Guwahati,Manipur,2022-06-08,Consumer
31970,Vivaan Kumar,Male,68,Pune,Manipur,2022-02-05,Small Business
31971,Vikram Roy,Male,46,Kolkata,Karnataka,2024-01-09,Consumer
31972,Ananya Wilson,Female,58,Guwahati,Maharashtra,2024-02-03,Corporate
31973,Ananya Roy,Other,28,Bengaluru,Assam,2022-04-19,Consumer
31974,Vivaan Sharma,Male,67,Imphal,Rajasthan,2023-03-12,Consumer
31975,Kabir Smith,Male,68,Hyderabad,Karnataka,2024-08-28,Consumer
31976,Neha Smith,Male,51,Kolkata,Maharashtra,2022-10-23,Consumer
31977,Sara Gupta,Male,47,Hyderabad,Manipur,2025-03-05,Consumer
31978,Aarav Das,Female,44,Chennai,Telangana,2023-08-19,Consumer
31979,Vivaan Gupta,Female,50,Hyderabad,Tamil Nadu,2022-02-13,Consumer
31980,Rahul Roy,Female,66,Kolkata,Assam,2024-03-18,Premium
31981,Ananya Sharma,Male,46,Hyderabad,Maharashtra,2022-08-09,Consumer
31982,Vivaan Taylor,Female,57,Guwahati,Karnataka,2022-03-23,Small Business
31983,Aarav Smith,Female,24,Imphal,West Bengal,2024-01-27,Consumer
31984,Vivaan Das,Female,22,Imphal,Delhi,2023-08-28,Corporate
31985,Rohan Smith,Male,55,Jaipur,Assam,2025-04-07,Consumer
31986,Neha Das,Female,50,Chennai,Delhi,2025-01-11,Consumer
31987,Kabir Taylor,Male,35,Imphal,Rajasthan,2023-08-15,Premium
31988,Aarav Brown,Male,21,Hyderabad,Assam,2025-02-04,Consumer
31989,Neha Gupta,Female,49,Hyderabad,Manipur,2023-09-03,Small Business
31990,Sara Roy,Female,24,Kolkata,Tamil Nadu,2025-05-29,Consumer
31991,Kabir Singh,Male,57,Hyderabad,Maharashtra,2025-10-16,Consumer
31992,Aditi Taylor,Female,44,Bengaluru,Maharashtra,2023-03-03,Consumer
31993,Aditi Roy,Male,28,Pune,Manipur,2025-04-26,Consumer
31994,Aditi Roy,Male,32,Guwahati,Maharashtra,2023-02-19,Premium
31995,Isha Sharma,Female,26,Delhi,Assam,2024-02-20,Small Business
31996,Vikram Das,Male,34,Kolkata,Maharashtra,2023-01-31,Small Business
31997,Neha Mehta,Male,38,Delhi,Karnataka,2025-08-27,Corporate
